"DateTime","Players"
"2026-02-28 04:10:00",2857
"2026-02-28 04:20:00",2628
"2026-02-28 04:30:00",2372
"2026-02-28 04:40:00",2264
"2026-02-28 04:50:00",2069
"2026-02-28 05:00:00",1961
"2026-02-28 05:10:00",1867
"2026-02-28 05:20:00",1750
"2026-02-28 05:30:00",1699
"2026-02-28 05:40:00",1607
"2026-02-28 05:50:00",1554
"2026-02-28 06:00:00",1485
"2026-02-28 06:10:00",1515
"2026-02-28 06:20:00",1471
"2026-02-28 06:30:00",1512
"2026-02-28 06:40:00",1555
"2026-02-28 06:50:00",1588
"2026-02-28 07:00:00",1828
"2026-02-28 07:10:00",1920
"2026-02-28 07:20:00",2165
"2026-02-28 07:30:00",2483
"2026-02-28 07:40:00",2745
"2026-02-28 07:50:00",3088
"2026-02-28 08:00:00",3427
"2026-02-28 08:10:00",3795
"2026-02-28 08:20:00",4312
"2026-02-28 08:30:00",4775
"2026-02-28 08:40:00",5052
"2026-02-28 08:50:00",5562
"2026-02-28 09:00:00",5929
"2026-02-28 09:10:00",6441
"2026-02-28 09:20:00",6730
"2026-02-28 09:30:00",7198
"2026-02-28 09:40:00",7586
"2026-02-28 09:50:00",8095
"2026-02-28 10:00:00",8636
"2026-02-28 10:10:00",8813
"2026-02-28 10:20:00",9191
"2026-02-28 10:30:00",9549
"2026-02-28 10:40:00",9835
"2026-02-28 10:50:00",10126
"2026-02-28 11:00:00",10449
"2026-02-28 11:10:00",10712
"2026-02-28 11:20:00",11047
"2026-02-28 11:30:00",11387
"2026-02-28 11:40:00",11411
"2026-02-28 11:50:00",11601
"2026-02-28 12:00:00",11635
"2026-02-28 12:10:00",11427
"2026-02-28 12:20:00",11391
"2026-02-28 12:30:00",11474
"2026-02-28 12:40:00",11531
"2026-02-28 12:50:00",11696
"2026-02-28 13:00:00",11902
"2026-02-28 13:10:00",11927
"2026-02-28 13:20:00",12083
"2026-02-28 13:30:00",12114
"2026-02-28 13:40:00",12294
"2026-02-28 13:50:00",12232
"2026-02-28 14:00:00",11598
"2026-02-28 14:10:00",11664
"2026-02-28 14:20:00",11830
"2026-02-28 14:30:00",11614
"2026-02-28 14:40:00",11230
"2026-02-28 14:50:00",10738
"2026-02-28 15:00:00",9525
"2026-02-28 15:10:00",9128
"2026-02-28 15:20:00",8962
"2026-02-28 15:30:00",9118
"2026-02-28 15:40:00",9350
"2026-02-28 15:50:00",10914
"2026-02-28 16:00:00",11670
"2026-02-28 16:10:00",11883
"2026-02-28 16:20:00",12053
"2026-02-28 16:30:00",12072
"2026-02-28 16:40:00",12214
"2026-02-28 16:50:00",12396
"2026-02-28 17:00:00",12405
"2026-02-28 17:10:00",12518
"2026-02-28 17:20:00",12445
"2026-02-28 17:30:00",12226
"2026-02-28 17:40:00",12219
"2026-02-28 17:50:00",12218
"2026-02-28 18:00:00",12142
"2026-02-28 18:10:00",12308
"2026-02-28 18:20:00",12325
"2026-02-28 18:30:00",12618
"2026-02-28 18:40:00",12581
"2026-02-28 18:50:00",12723
"2026-02-28 19:00:00",12913
"2026-02-28 19:10:00",13235
"2026-02-28 19:20:00",13531
"2026-02-28 19:30:00",13692
"2026-02-28 19:40:00",14022
"2026-02-28 19:50:00",14403
"2026-02-28 20:00:00",14433
"2026-02-28 20:10:00",14686
"2026-02-28 20:20:00",15272
"2026-02-28 20:30:00",15529
"2026-02-28 20:40:00",15816
"2026-02-28 20:50:00",15711
"2026-02-28 21:00:00",15878
"2026-02-28 21:10:00",16133
"2026-02-28 21:20:00",16072
"2026-02-28 21:30:00",16280
"2026-02-28 21:40:00",16544
"2026-02-28 21:50:00",16773
"2026-02-28 22:00:00",16883
"2026-02-28 22:10:00",16851
"2026-02-28 22:20:00",17086
"2026-02-28 22:30:00",16963
"2026-02-28 22:40:00",16770
"2026-02-28 22:50:00",16637
"2026-02-28 23:00:00",16192
"2026-02-28 23:10:00",15984
"2026-02-28 23:20:00",15755
"2026-02-28 23:30:00",15560
"2026-02-28 23:40:00",15157
"2026-02-28 23:50:00",14843
"2026-03-01 00:00:00",14587
"2026-03-01 00:10:00",13918
"2026-03-01 00:20:00",13346
"2026-03-01 00:30:00",12935
"2026-03-01 00:40:00",12429
"2026-03-01 00:50:00",12081
"2026-03-01 01:00:00",11618
"2026-03-01 01:10:00",10948
"2026-03-01 01:20:00",10504
"2026-03-01 01:30:00",9912
"2026-03-01 01:40:00",9453
"2026-03-01 01:50:00",8739
"2026-03-01 02:00:00",8266
"2026-03-01 02:10:00",7876
"2026-03-01 02:20:00",7303
"2026-03-01 02:30:00",6933
"2026-03-01 02:40:00",6421
"2026-03-01 02:50:00",6015
"2026-03-01 03:00:00",5682
"2026-03-01 03:10:00",5255
"2026-03-01 03:20:00",4871
"2026-03-01 03:30:00",4452
"2026-03-01 03:40:00",4232
"2026-03-01 03:50:00",3907
"2026-03-01 04:00:00",3644
"2026-03-01 04:10:00",3352
"2026-03-01 04:20:00",3106
"2026-03-01 04:30:00",2889
"2026-03-01 04:40:00",2717
"2026-03-01 04:50:00",2521
"2026-03-01 05:00:00",2372
"2026-03-01 05:10:00",2200
"2026-03-01 05:20:00",2058
"2026-03-01 05:30:00",1901
"2026-03-01 05:40:00",1809
"2026-03-01 05:50:00",1751
"2026-03-01 06:00:00",1611
"2026-03-01 06:10:00",1550
"2026-03-01 06:20:00",1536
"2026-03-01 06:30:00",1511
"2026-03-01 06:40:00",1517
"2026-03-01 06:50:00",1575
"2026-03-01 07:00:00",1652
"2026-03-01 07:10:00",1754
"2026-03-01 07:20:00",1943
"2026-03-01 07:30:00",2156
"2026-03-01 07:40:00",2256
"2026-03-01 07:50:00",2532
"2026-03-01 08:00:00",2817
"2026-03-01 08:10:00",3184
"2026-03-01 08:20:00",3649
"2026-03-01 08:30:00",4002
"2026-03-01 08:40:00",4215
"2026-03-01 08:50:00",4633
"2026-03-01 09:00:00",5140
"2026-03-01 09:10:00",5550
"2026-03-01 09:20:00",6064
"2026-03-01 09:30:00",6365
"2026-03-01 09:40:00",6830
"2026-03-01 09:50:00",7230
"2026-03-01 10:00:00",7692
"2026-03-01 10:10:00",8082
"2026-03-01 10:20:00",8504
"2026-03-01 10:30:00",8902
"2026-03-01 10:40:00",9343
"2026-03-01 10:50:00",9784
"2026-03-01 11:00:00",10143
"2026-03-01 11:10:00",10384
"2026-03-01 11:20:00",10814
"2026-03-01 11:30:00",10892
"2026-03-01 11:40:00",11115
"2026-03-01 11:50:00",11574
"2026-03-01 12:00:00",11721
"2026-03-01 12:10:00",11847
"2026-03-01 12:20:00",11934
"2026-03-01 12:30:00",12255
"2026-03-01 12:40:00",12428
"2026-03-01 12:50:00",12482
"2026-03-01 13:00:00",12632
"2026-03-01 13:10:00",12682
"2026-03-01 13:20:00",12784
"2026-03-01 13:30:00",12848
"2026-03-01 13:40:00",12950
"2026-03-01 13:50:00",12923
"2026-03-01 14:00:00",13104
"2026-03-01 14:10:00",13163
"2026-03-01 14:20:00",13386
"2026-03-01 14:30:00",13330
"2026-03-01 14:40:00",13115
"2026-03-01 14:50:00",12985
"2026-03-01 15:00:00",13126
"2026-03-01 15:10:00",13084
"2026-03-01 15:20:00",13005
"2026-03-01 15:30:00",13034
"2026-03-01 15:40:00",12917
"2026-03-01 15:50:00",12986
"2026-03-01 16:00:00",12984
"2026-03-01 16:10:00",12980
"2026-03-01 16:20:00",12920
"2026-03-01 16:30:00",12849
"2026-03-01 16:40:00",13089
"2026-03-01 16:50:00",13187
"2026-03-01 17:00:00",13380
"2026-03-01 17:10:00",13470
"2026-03-01 17:20:00",13630
"2026-03-01 17:30:00",13624
"2026-03-01 17:40:00",13782
"2026-03-01 17:50:00",13594
"2026-03-01 18:00:00",13798
"2026-03-01 18:10:00",13903
"2026-03-01 18:20:00",14247
"2026-03-01 18:30:00",14422
"2026-03-01 18:40:00",14750
"2026-03-01 18:50:00",14759
"2026-03-01 19:00:00",14725
"2026-03-01 19:10:00",14843
"2026-03-01 19:20:00",15017
"2026-03-01 19:30:00",15294
"2026-03-01 19:40:00",15538
"2026-03-01 19:50:00",15875
"2026-03-01 20:00:00",16034
"2026-03-01 20:10:00",15954
"2026-03-01 20:20:00",16284
"2026-03-01 20:30:00",16343
"2026-03-01 20:40:00",16261
"2026-03-01 20:50:00",16182
"2026-03-01 21:00:00",15994
